orderId,productid,customerid,orderdate,returnstatusid,late,sales,orderquantity,unitprice,profit,shippingcost
46468,619,1010,2011-01-11,0,NotLate,7535.96,46,165.98,2745.87,19.99
17797,200,1010,2012-07-10,0,Late,61.52,16,3.69,-8.89,2.5
50017,622,1010,2012-11-20,0,Late,1502.47,43,34.58,214.05,8.99
21796,1006,1010,2012-05-06,0,NotLate,40.8255,2,20.99,-99.98,4.81
38564,530,1010,2009-11-02,0,NotLate,904.93,31,30.97,-53.4,4.0
57856,83,1010,2009-02-12,0,NotLate,92.18,31,2.78,5.7,0.97
21796,696,1010,2012-05-06,0,Late,34.22,31,1.14,-3.19,0.7
46468,381,1010,2011-01-11,0,Late,11.87,1,6.48,-8.89,5.4
12516,762,1010,2009-05-24,0,Late,154.6,22,6.48,-23.53,5.11
50017,614,1010,2012-11-20,0,NotLate,2014.13,24,89.83,-794.94,35.0
57091,81,1010,2011-10-31,0,NotLate,14.85,6,1.68,-2.79,1.02
54436,990,1224,2009-09-19,0,NotLate,705.85,17,39.48,151.67,1.99
54371,509,1224,2012-02-15,1,NotLate,115.02,28,3.78,46.3,0.71
40708,283,1224,2009-10-12,0,NotLate,103.55,15,6.68,19.59,1.5
54436,647,1224,2009-09-19,0,NotLate,321.3,37,8.12,-47.23,2.83
54371,247,1224,2012-02-15,1,Late,118.63,7,16.74,6.3,5.08
7458,990,1461,2012-04-04,0,Late,337.34,9,39.48,-69.84,1.99
23395,990,1505,2012-10-27,0,Late,1296.46,31,39.48,376.47,1.99
17093,1220,1505,2012-02-11,0,Late,4550.06,50,95.98,-1335.32,58.2
38594,990,1598,2009-12-01,0,NotLate,1011.9,26,39.48,247.94,1.99
49026,705,1598,2011-03-07,1,Late,411.75,36,11.66,-182.87,8.99
47011,518,1598,2009-02-19,0,Late,373.13,33,11.29,-35.26,5.03
358,990,1690,2010-09-19,0,NotLate,1235.87,33,39.48,269.27,1.99
358,661,1690,2010-09-19,0,Late,1640.9,33,48.58,-1348.06,54.11
7078,668,1690,2010-04-11,0,NotLate,465.52,29,14.98,65.35,8.99
22787,679,1690,2011-04-05,1,NotLate,46.44,35,1.26,-16.3,0.7
7078,667,1690,2010-04-11,0,NotLate,49.58,11,3.36,-47.02,6.27
7078,1114,1690,2010-04-11,0,Late,1939.65,16,122.99,-885.73,70.2
7078,899,1690,2010-04-11,0,Late,112.12,9,11.33,-8.45,6.12
13607,990,1735,2010-11-18,0,NotLate,440.6,12,39.48,2.97,1.99
27780,787,1735,2012-10-20,0,NotLate,1678.34,39,43.98,670.11,1.99
27780,786,1735,2012-10-20,0,NotLate,147.71,39,3.68,-30.25,1.32
27780,1124,1735,2012-10-20,0,NotLate,56.41,18,3.08,11.92,0.99
43301,806,1735,2009-08-21,0,Late,2221.2,43,48.91,-1127.22,35.0
13607,1093,1735,2010-11-18,0,NotLate,109.9,37,2.61,48.52,0.5
57063,904,1735,2011-06-02,0,NotLate,173.78,26,6.48,-96.26,7.49
19559,830,1735,2010-04-15,0,Late,260.77,31,8.34,-8.75,4.82
13607,776,1735,2010-11-18,0,Late,315.29,13,20.34,-361.82,35.0
43301,805,1735,2009-08-21,0,NotLate,3537.84,33,100.89,-80.86,42.0
19559,941,1735,2010-04-15,0,NotLate,2445.212,18,155.99,275.77,8.99
19559,867,1735,2010-04-15,0,Late,1032.0275,14,85.99,97.4,0.99
45989,1094,1735,2010-08-23,0,NotLate,148.12,26,5.58,-51.62,5.3
43104,804,1735,2012-10-28,0,Late,4648.52,50,100.97,1676.7,14.0
9664,774,1735,2010-04-07,0,Late,88.38,13,6.48,-64.95,8.4
15015,1092,1735,2010-11-25,0,NotLate,306.77,47,6.24,-102.06,5.22
21188,780,1735,2011-09-21,0,Late,21046.74,29,699.99,5217.27,24.49
57063,818,1735,2011-06-02,0,Late,41.18,22,1.88,-0.64,0.79
34979,990,1733,2010-09-28,0,Late,609.97,15,39.48,62.93,1.99
56577,720,1733,2011-11-02,0,Late,1134.2,19,58.14,-351.51,36.61
30786,1013,1733,2012-07-16,0,NotLate,65.91,23,2.78,0.76,1.34
55014,873,1733,2010-11-01,0,NotLate,235.15,38,5.85,12.7,2.27
30786,790,1733,2012-07-16,0,NotLate,72.72,4,15.42,-36.61,10.68
36455,990,1790,2009-02-19,0,Late,1838.19,48,39.48,561.43,1.99
59170,1209,1790,2009-02-17,0,Late,8767.62,5,1938.02,-1510.89,13.99
59170,1030,1790,2009-02-17,0,Late,954.57,22,41.47,-380.9,34.2
50625,1018,1790,2009-04-23,0,NotLate,29.12,10,2.88,7.13,0.5
1383,1099,1790,2010-04-26,0,NotLate,17129.97,43,415.88,5616.08,11.37
59170,1029,1790,2009-02-17,0,NotLate,242.46,44,5.34,9.3,2.99
19175,966,1790,2009-08-19,0,Late,1133.4495,19,65.99,169.16,5.31
16390,955,1790,2012-03-24,0,Late,86.38,8,10.98,-12.61,3.37
59170,1204,1790,2009-02-17,0,Late,607.77,10,62.18,232.0,10.84
11553,585,189,2009-04-18,0,Late,861.26,8,100.98,-429.86,57.38
24132,1221,189,2009-07-06,0,Late,446.46,22,20.95,-1.88,4.0
24132,1160,189,2009-07-06,0,Late,31.01,4,6.75,-4.49,2.99
24132,212,189,2009-07-06,0,Late,63.84,3,15.51,-47.97,17.78
1314,910,189,2009-05-12,0,Late,42.58,4,9.27,-7.61,4.39
24132,1104,189,2009-07-06,0,NotLate,331.83,46,7.1,-101.25,6.05
12199,951,189,2011-12-14,0,Late,8289.51,50,155.06,3051.62,7.07
38565,892,189,2009-03-25,0,Late,234.09,20,10.64,-11.69,5.16
21892,263,189,2010-07-04,0,Late,34.88,6,4.91,-18.34,4.97
24132,1249,189,2009-07-06,0,Late,47.79,12,3.52,-57.75,6.83
6337,719,189,2011-08-31,0,Late,3397.72,48,70.71,-912.08,37.58
6337,1122,189,2011-08-31,0,NotLate,449.42,1,376.13,-261.61,85.63
11553,41,189,2009-04-18,0,NotLate,1350.34,28,52.99,-517.17,19.99
11553,867,189,2009-04-18,0,Late,1531.411,20,85.99,365.42,0.99
12199,964,189,2011-12-14,0,Late,19.0,2,6.54,-10.73,5.27
18471,663,189,2009-02-19,0,NotLate,226.65,37,5.98,46.41,0.96
18471,1032,189,2009-02-19,0,NotLate,10.96,4,2.08,-8.02,2.56
18471,794,189,2009-02-19,0,NotLate,185.61,29,5.98,-47.12,5.46
24132,87,189,2009-07-06,0,Late,1252.89,31,39.06,339.75,10.55
24933,585,253,2009-07-26,0,Late,3416.38,32,100.98,-1142.2,57.38
24933,496,253,2009-07-26,0,Late,142.81,14,10.14,39.64,2.27
41412,460,253,2009-09-17,0,Late,263.81,47,5.4,-237.54,7.78
20838,955,253,2009-04-10,0,NotLate,235.98,21,10.98,11.82,3.37
31938,890,253,2011-07-27,0,Late,363.23,47,7.59,40.58,4.0
20838,1202,253,2009-04-10,0,NotLate,20.17,5,3.28,-15.42,3.97
31938,1255,253,2011-07-27,0,NotLate,1193.62,13,89.99,-304.47,42.0
10245,585,1464,2011-02-13,0,NotLate,2645.88,27,100.98,-1231.98,57.38
6693,1215,1464,2012-05-24,0,Late,40.85,16,2.62,6.46,0.8
12486,585,1544,2011-02-20,0,NotLate,3081.33,31,100.98,-1341.11,57.38
12706,720,1544,2009-11-20,1,NotLate,2494.69,46,58.14,-937.06,36.61
28354,645,1544,2009-03-27,0,Late,507.66,34,15.98,106.71,4.0
28832,1143,1544,2010-09-24,0,Late,98.64,45,2.08,-9.36,1.49
28832,862,1544,2010-09-24,0,NotLate,1500.84,46,35.89,91.56,14.72
12486,391,1544,2011-02-20,0,NotLate,1692.56,42,40.98,275.5,7.2
2305,585,1664,2010-01-25,0,Late,3116.47,33,100.98,-1578.26,57.38
2790,842,1664,2009-08-18,0,Late,520.65,15,34.76,30.63,8.22
9505,604,1664,2012-06-07,0,Late,155.39,5,32.98,-127.7,5.5
2790,590,1664,2009-08-18,0,Late,22319.58,41,549.99,-734.31,49.0
9505,724,1664,2012-06-07,0,Late,316.52,2,152.48,-542.32,4.0
2305,998,1664,2010-01-25,0,NotLate,12.41,1,6.68,-9.08,5.66
2790,591,1664,2009-08-18,0,NotLate,330.24,15,22.01,8.48,5.53
2790,589,1664,2009-08-18,0,NotLate,45.91,7,5.44,-35.54,7.46
25318,1147,49,2011-11-19,0,Late,440.92,22,19.98,-65.18,10.49
30147,1147,1668,2012-06-17,0,Late,740.14,37,19.98,29.73,10.49
42339,1009,1668,2009-02-12,0,NotLate,206.54,31,6.48,-178.82,9.68
15622,1009,1668,2011-08-25,0,NotLate,135.99,21,6.48,-129.24,9.68
29826,1071,1668,2009-09-24,0,NotLate,157.63,9,17.98,-78.13,4.0
3395,594,1668,2009-10-29,0,NotLate,623.02,29,20.89,-255.66,11.52
3395,593,1668,2009-10-29,0,Late,13.16,1,7.35,-10.29,5.96
15622,1188,1668,2011-08-25,0,NotLate,8581.25,34,240.98,1464.23,60.2
3395,1235,1668,2009-10-29,0,NotLate,107.88,7,15.57,25.59,1.39
25571,614,1668,2012-08-18,0,Late,3749.0,42,89.83,-1032.13,35.0
3395,592,1668,2009-10-29,0,Late,181.17,31,5.38,-59.88,5.24
26503,1147,1229,2011-04-21,0,NotLate,262.09,12,19.98,58.69,10.49
52258,270,1229,2009-02-10,1,Late,63.85,5,12.22,40.44,2.85
2688,1219,1229,2012-01-23,0,Late,1559.4355,11,155.99,61.24,3.9
2688,829,1229,2012-01-23,0,NotLate,145.42,7,20.97,-98.46,6.5
20103,1049,1229,2010-02-11,0,Late,726.82,25,30.42,-173.88,8.65
50465,806,1229,2011-03-11,0,Late,1337.08,29,48.91,-953.0,35.0
2688,1218,1229,2012-01-23,0,NotLate,2080.035,31,85.99,844.9,1.25
55046,980,1229,2009-04-13,0,NotLate,29.32,2,7.28,-12.93,11.15
12451,451,1229,2010-04-19,1,Late,329.37,21,15.14,-53.57,4.53
12451,524,1229,2010-04-19,1,Late,3662.16,26,130.98,-372.82,54.74
26503,1235,1229,2011-04-21,0,Late,671.78,47,15.57,297.23,1.39
20103,371,1229,2010-02-11,0,NotLate,314.93,30,9.99,-17.5,6.24
54464,1147,1236,2009-09-01,0,Late,227.41,11,19.98,44.29,10.49
8580,802,1236,2011-03-22,0,NotLate,151.49,12,11.58,-3.95,6.97
22304,763,1236,2011-11-25,0,Late,40.24,24,1.76,-3.73,0.7
56612,845,1236,2009-07-22,1,NotLate,4008.7275,38,115.99,1219.34,5.92
8580,727,1236,2011-03-22,0,NotLate,308.22,37,7.77,-215.57,9.23
54464,1227,1236,2009-09-01,0,NotLate,87.44,50,1.76,-184.6,4.86
33220,1147,1312,2009-04-15,0,Late,736.96,40,19.98,-34.29,10.49
43936,331,1312,2010-03-13,0,NotLate,670.65,42,15.94,41.66,5.45
5350,996,1312,2010-10-09,0,Late,7017.42,50,140.85,595.2,19.99
33701,766,1312,2009-10-01,0,Late,2333.06,35,67.28,473.39,19.99
28291,1236,1312,2009-03-04,1,NotLate,3950.6,14,280.98,-477.66,57.0
33220,857,1312,2009-04-15,0,NotLate,3291.13,49,70.97,925.95,3.5
15040,752,1312,2009-12-04,0,Late,410.35,48,9.11,114.02,2.15
45664,1147,1621,2012-06-09,0,NotLate,473.03,24,19.98,26.27,10.49
35814,1231,1621,2012-03-27,0,NotLate,324.52,11,29.18,154.02,8.55
54977,781,1621,2011-07-10,0,Late,344.25,24,14.48,23.96,6.46
54977,544,1621,2011-07-10,0,Late,64.77,12,5.84,14.46,1.0
3845,1147,1804,2012-04-25,0,Late,475.72,22,19.98,-10.4,10.49
28934,1132,1804,2012-11-28,0,Late,3356.92,26,120.97,1555.9,7.11
18279,1102,1804,2009-02-26,0,NotLate,10281.79,20,499.99,3272.9,24.49
18279,1101,1804,2009-02-26,0,Late,184.35,22,8.33,11.95,1.99
3845,1042,1804,2012-04-25,0,NotLate,3064.27,9,363.25,294.39,19.99
28934,1130,1804,2012-11-28,0,NotLate,1272.35,12,100.98,297.57,7.18
28934,1131,1804,2012-11-28,0,Late,4000.35,26,160.98,303.39,30.0
11909,1081,1804,2009-11-24,1,Late,194.174,11,20.99,-20.91,0.99
11943,1084,1804,2010-04-07,0,Late,1270.73,19,70.98,-425.72,30.0
41189,1192,1804,2009-07-14,0,Late,189.04,30,6.45,66.28,1.34
11943,1083,1804,2010-04-07,0,Late,657.94,49,14.45,7.35,7.17
3845,1043,1804,2012-04-25,0,NotLate,123.91,15,8.34,39.04,0.96
42209,831,71,2010-03-29,0,Late,8901.78,31,276.2,2795.36,24.49
9763,834,71,2011-08-13,0,Late,176.26,44,4.13,75.13,0.5
41153,836,71,2009-03-02,0,NotLate,862.2,29,30.73,-45.1,4.0
19655,10,71,2009-01-11,0,NotLate,1143.45,31,39.24,304.42,1.99
19686,896,71,2010-08-15,0,NotLate,42.31,2,17.98,-53.08,8.51
19686,69,71,2010-08-15,0,Late,152.67,11,12.95,12.76,4.98
22501,671,71,2010-05-18,0,NotLate,30.83,2,7.64,7.27,1.39
23584,393,71,2012-03-12,0,Late,2671.21,14,200.97,636.18,15.59
33444,1020,71,2012-10-06,0,NotLate,30.51,11,2.6,-17.68,2.4
33444,160,71,2012-10-06,0,Late,127.8,8,14.97,-30.48,7.51
40067,966,71,2012-02-17,0,Late,2157.3085,38,65.99,519.25,5.31
42209,329,71,2010-03-29,0,NotLate,324.55,5,67.84,-12.82,0.99
1925,831,201,2012-03-04,0,NotLate,1874.37,7,276.2,67.84,24.49
36835,831,1269,2009-10-20,0,NotLate,6685.05,25,276.2,1653.6,24.49
56064,1256,1269,2009-10-29,0,NotLate,1169.26,41,28.53,515.62,1.49
36835,243,1269,2009-10-20,0,NotLate,1175.53,18,63.94,257.59,14.48
27426,166,1269,2010-02-23,0,Late,416.99,32,12.88,-93.62,4.59
17124,824,1269,2009-10-25,0,NotLate,128.31,39,3.14,-55.72,1.92
36835,1194,1269,2009-10-20,0,Late,12073.06,39,315.98,5081.87,19.99
55136,1078,1269,2010-10-09,0,Late,134.68,29,4.98,-66.46,4.7
27426,628,1269,2010-02-23,0,Late,438.66,41,9.99,58.86,4.78
34913,479,1269,2011-11-22,0,Late,107.63,15,6.81,-29.89,5.48
36867,831,1644,2009-09-05,0,Late,5482.18,21,276.2,1167.38,24.49
57633,567,1644,2011-02-06,0,NotLate,351.12,12,30.93,202.63,3.92
36867,528,1644,2009-09-05,0,Late,45.57,16,2.88,2.81,0.7
50822,831,1677,2012-02-07,0,NotLate,1635.29,6,276.2,7.92,24.49
50822,647,1677,2012-02-07,0,NotLate,316.35,37,8.12,-52.18,2.83
19555,611,1677,2010-02-11,0,Late,246.24,36,6.68,-118.9,7.3
1414,584,1677,2011-08-15,0,NotLate,4530.96,44,105.49,-993.35,41.64
19555,752,1677,2010-02-11,0,Late,78.67,8,9.11,14.1,2.15
34532,621,1677,2012-12-11,1,Late,1234.36,41,30.98,-84.77,19.51
1824,831,1763,2009-05-04,0,NotLate,10656.26,39,276.2,3116.54,24.49
9639,1247,1763,2010-09-05,0,Late,1124.3,47,25.98,-335.22,14.36
29317,1075,1763,2011-10-02,0,NotLate,140.69,31,4.71,-14.54,0.7
29317,1212,1763,2011-10-02,0,Late,7789.63,40,200.98,1774.53,23.76
9639,847,1763,2010-09-05,0,NotLate,2610.894,23,125.99,516.19,5.63
9639,1213,1763,2010-09-05,0,NotLate,43.57,11,4.13,6.7,0.99
24583,870,1763,2011-08-09,0,Late,42.29,17,2.16,-85.27,6.05
1824,832,1763,2009-05-04,0,NotLate,17.06,2,6.28,-5.2,5.29
56069,1228,1763,2012-10-14,0,Late,55.66,10,5.68,8.82,1.39
14563,853,1763,2011-12-02,0,NotLate,953.0455,31,35.99,298.47,5.99
42436,902,1763,2012-08-09,1,NotLate,10994.74,30,400.97,3612.58,48.26
55490,1034,1763,2009-11-16,0,NotLate,246.2,3,70.89,-184.16,89.3
29317,872,1763,2011-10-02,0,NotLate,15703.82,20,810.98,3055.72,16.06
57153,519,421,2009-05-26,0,NotLate,698.1,45,15.67,336.25,1.39
51361,1047,421,2011-03-18,0,Late,18056.68,50,349.45,-6474.65,60.0
51361,565,421,2011-03-18,0,Late,76.06,14,4.28,-35.99,5.68
57153,899,421,2009-05-26,0,Late,106.05,9,11.33,-14.52,6.12
26310,519,1296,2012-07-29,0,Late,77.41,5,15.67,9.35,1.39
8133,673,1296,2011-02-26,1,NotLate,405.53,11,35.44,130.52,5.09
29539,791,1296,2011-04-23,0,NotLate,223.2,24,9.78,78.74,1.39
26310,195,1296,2012-07-29,0,NotLate,112.67,19,5.98,-37.85,5.14
9921,519,1382,2011-05-14,0,NotLate,356.09,23,15.67,155.82,1.39
31586,929,1382,2012-03-21,0,Late,4390.029,25,205.99,1007.49,5.26
7815,604,1382,2009-01-22,1,NotLate,187.37,6,32.98,-125.96,5.5
19367,773,1382,2009-04-20,0,Late,112.42,20,5.98,7.4,2.5
30176,265,1382,2009-04-19,1,Late,2504.41,30,79.52,-547.89,48.2
31586,266,1382,2012-03-21,0,Late,963.45,22,43.22,94.03,4.0
24160,1123,1382,2011-02-01,0,NotLate,3644.596,44,95.99,1104.32,4.9
52676,436,1382,2012-08-28,0,Late,979.44,46,19.98,320.67,5.86
24646,519,1381,2011-04-15,0,NotLate,662.51,46,15.67,293.32,1.39
20517,1058,1381,2010-09-15,0,Late,116.63,39,2.94,6.81,0.96
15904,1202,1381,2009-10-27,1,NotLate,124.01,39,3.28,-109.02,3.97
10309,599,1381,2009-11-21,0,NotLate,496.15,23,20.98,213.38,1.49
15904,1074,1381,2009-10-27,1,Late,1836.84,49,40.97,129.95,8.99
23104,779,1381,2011-04-09,0,Late,142.8,24,5.81,-25.0,3.37
51974,577,1381,2011-01-26,0,NotLate,23.18,2,8.6,-14.88,6.19
23104,276,1381,2011-04-09,0,NotLate,30.92,3,6.98,28.64,2.83
24646,1134,1381,2011-04-15,0,Late,61.18,21,2.88,6.85,0.7
51974,731,1381,2011-01-26,0,NotLate,1290.37,10,123.38,231.16,24.49
57568,519,1421,2010-06-17,0,Late,592.54,38,15.67,282.11,1.39
28583,297,1421,2009-11-12,0,NotLate,5811.72,25,223.98,2431.6,15.01
51202,557,1421,2012-04-13,0,NotLate,170.46,34,5.28,-104.35,5.66
39521,1213,1421,2009-08-09,0,Late,112.35,28,4.13,31.27,0.99
50432,1184,1421,2009-06-07,1,Late,2494.92,45,55.48,816.72,14.3
20579,855,1421,2012-10-01,0,Late,1434.086,16,110.99,-26.25,8.99
1058,895,1421,2010-04-25,0,NotLate,469.438,3,195.99,-888.16,8.99
51202,312,1421,2012-04-13,0,Late,30.89,4,5.78,-19.55,7.64
50432,987,1421,2009-06-07,1,Late,2161.36,7,284.98,-92.37,69.55
24870,304,1421,2009-04-24,0,Late,6448.69,45,142.86,1663.35,19.99
44167,304,1421,2012-01-30,0,NotLate,3194.05,23,142.86,608.52,19.99
24870,947,1421,2009-04-24,0,Late,1396.58,38,35.41,600.72,1.99
31302,319,1421,2012-08-01,0,Late,4648.64,41,115.79,1777.67,1.99
47815,1012,1421,2012-12-30,0,NotLate,580.96,45,13.73,-33.47,6.85
56960,314,1421,2009-08-06,0,Late,2784.8295,48,65.99,788.29,4.2
26976,519,1532,2011-05-20,0,NotLate,729.75,44,15.67,375.25,1.39
22465,414,1532,2012-07-21,0,NotLate,1121.78,4,270.98,-454.8,50.0
26976,433,1532,2011-05-20,0,Late,1417.21,28,51.65,63.88,18.45
4581,796,1532,2012-09-03,0,Late,2325.42,25,90.48,739.91,19.99
26976,1097,1532,2011-05-20,0,NotLate,1154.9375,11,125.99,-176.06,8.99
47522,519,1612,2012-10-23,0,NotLate,80.56,5,15.67,12.5,1.39
44261,1023,1612,2012-03-23,0,Late,4771.89,34,140.98,-427.99,36.09
45158,509,1612,2010-04-10,0,Late,63.84,15,3.78,23.52,0.71
53381,769,1612,2010-09-26,0,NotLate,287.43,26,10.98,37.9,4.8
44261,664,1612,2012-03-23,0,Late,13064.06,31,420.98,5979.56,19.99
44261,853,1612,2012-03-23,0,Late,306.663,10,35.99,-17.41,5.99
45158,508,1612,2010-04-10,0,Late,375.52,40,9.68,131.7,2.03
44261,1136,1612,2012-03-23,0,NotLate,3360.3,1,3502.14,-7961.43,8.73
7906,735,39,2009-10-17,0,NotLate,1003.06,37,25.98,271.78,5.37
8995,732,39,2011-05-17,0,NotLate,24.16,5,1.88,8.05,1.49
53605,735,1143,2010-08-03,0,Late,506.49,19,25.98,105.69,5.37
10502,848,1143,2010-05-14,0,NotLate,7869.22,33,243.98,1523.46,43.32
53605,1030,1143,2010-08-03,0,Late,74.31,1,41.47,-73.1,34.2
10502,1126,1143,2010-05-14,0,Late,912.44,36,25.38,182.72,8.99
29376,951,1143,2012-08-11,1,Late,2850.31,20,155.06,569.08,7.07
47078,889,1143,2010-04-19,1,NotLate,84.74,18,4.91,34.1,0.5
47078,444,1143,2010-04-19,1,NotLate,98.57,20,4.98,-49.64,5.02
24227,1208,1143,2010-08-16,0,Late,1840.8535,24,85.99,424.64,2.79
8295,1248,1143,2009-04-01,0,NotLate,771.834,7,125.99,-295.43,2.5
53605,310,1143,2010-08-03,0,Late,8367.68,48,170.98,886.35,35.89
8295,1241,1143,2009-04-01,0,Late,835.1505,30,35.99,158.18,1.1
47078,413,1143,2010-04-19,1,NotLate,279.83,43,6.04,77.04,2.14
19911,735,1374,2011-10-06,0,NotLate,1054.7,43,25.98,213.26,5.37
25060,264,1374,2009-07-20,0,Late,7767.02,6,1270.99,2070.62,19.99
40257,700,1374,2010-08-21,0,NotLate,3201.16,24,140.81,405.5,24.49
19911,1098,1374,2011-10-06,0,NotLate,4859.37,39,150.98,2472.32,13.99
19911,1088,1374,2011-10-06,0,Late,5349.21,38,135.99,61.9,28.63
25060,926,1374,2009-07-20,0,Late,1893.93,1,2036.48,-4654.73,14.7
5989,735,1458,2011-10-14,0,Late,155.48,6,25.98,-6.64,5.37
5989,1013,1458,2011-10-14,0,NotLate,56.77,21,2.78,-3.2,1.34
29761,735,1706,2012-07-03,0,Late,1085.4,42,25.98,262.32,5.37
16518,1141,1706,2012-09-29,0,NotLate,80.29,4,18.97,-6.57,5.21
29761,1056,1706,2012-07-03,0,NotLate,1463.105,48,35.99,446.99,1.25
16518,867,1706,2012-09-29,0,Late,2628.9225,36,85.99,832.19,0.99
11846,724,1706,2010-04-20,0,Late,7319.85,49,152.48,611.43,4.0
29761,1092,1706,2012-07-03,0,Late,123.67,19,6.24,-34.17,5.22
11846,725,1706,2010-04-20,0,Late,707.44,28,24.98,-50.27,8.79
8391,216,37,2011-08-28,0,NotLate,1266.72,4,300.98,-268.36,64.73
55298,216,106,2009-08-02,0,NotLate,368.66,1,300.98,-165.6,64.73
15139,216,142,2009-11-19,0,Late,5203.9,17,300.98,636.2,64.73
37185,1020,142,2012-10-31,0,NotLate,23.19,8,2.6,-13.27,2.4
1187,645,142,2012-11-19,0,NotLate,222.91,14,15.98,20.21,4.0
5446,769,142,2009-06-20,0,Late,433.68,42,10.98,44.1,4.8
12934,791,142,2009-03-05,0,NotLate,440.39,45,9.78,186.64,1.39
12934,1152,142,2009-03-05,0,NotLate,96.99,27,3.28,-66.35,3.97
15139,1010,142,2009-11-19,0,NotLate,744.12,33,20.98,-1163.21,45.0
40803,216,210,2011-04-13,0,Late,10278.79,35,300.98,1512.07,64.73
32871,829,210,2012-10-26,0,Late,939.77,42,20.97,9.72,4.0
40803,1234,210,2011-04-13,0,Late,83.02,22,3.8,9.24,1.49
58598,216,539,2011-08-22,0,NotLate,13608.83,50,300.98,1342.93,64.73
896,869,539,2010-03-08,0,NotLate,1246.52,50,24.92,52.48,12.98
19653,249,539,2012-09-11,0,NotLate,125.46,34,3.58,-129.63,5.47
24546,955,539,2012-03-26,0,NotLate,81.58,7,10.98,-7.78,3.37
5381,1033,539,2010-01-28,1,Late,4888.14,47,107.53,1545.09,5.81
49924,936,539,2011-05-25,1,Late,33.11,13,2.23,-35.96,4.57
26050,856,539,2011-06-16,0,NotLate,365.24,44,8.74,-163.13,8.29
46528,1111,539,2009-12-06,0,Late,476.04,23,18.97,57.25,9.54
53312,1042,539,2009-07-04,0,Late,8413.23,23,363.25,2464.75,19.99
46528,719,539,2009-12-06,0,Late,2980.15,43,70.71,-865.98,37.58
9893,1131,539,2009-08-16,0,Late,192.49,1,160.98,-98.3,30.0
53312,246,539,2009-07-04,0,NotLate,105.45,30,3.34,-173.36,7.49
22272,724,539,2012-05-06,0,Late,5382.24,37,152.48,14.85,4.0
49924,897,539,2011-05-25,1,Late,204.15,48,4.24,-155.53,5.41
22272,947,539,2012-05-06,0,Late,1035.95,30,35.41,342.41,1.99
55270,221,539,2010-01-22,0,NotLate,35.14,1,29.17,-12.75,6.27
26279,301,539,2009-07-30,0,Late,211.7435,7,35.99,-33.31,1.25
5381,369,539,2010-01-28,1,Late,63.87,27,2.18,-149.93,7.09
58598,44,539,2011-08-22,0,NotLate,89.32,25,3.41,33.46,0.7
37441,216,552,2009-02-24,0,NotLate,14740.51,46,300.98,3407.73,164.73
37441,1058,552,2009-02-24,0,Late,3.77,1,2.94,-1.84,0.96
4960,216,574,2011-02-25,1,Late,8363.65,30,300.98,763.33,64.73
15719,216,1020,2011-01-18,0,NotLate,5405.44,18,300.98,604.46,64.73
14119,89,1020,2010-05-31,0,Late,1599.071,35,55.99,296.66,3.3
15397,1020,1020,2010-02-06,0,NotLate,121.94,43,2.6,-51.3,2.4
14119,612,1020,2010-05-31,0,Late,968.235,31,35.99,-158.61,5.0
14119,116,1020,2010-05-31,0,Late,103.11,24,4.18,-95.41,6.92
15397,467,1020,2010-02-06,0,Late,223.33,42,4.98,-111.89,4.32
15397,631,1020,2010-02-06,0,NotLate,1178.04,29,40.98,-53.81,6.5
21382,216,1295,2012-01-12,0,Late,6435.87,21,300.98,935.06,64.73
9637,496,1295,2009-01-03,0,Late,123.76,12,10.14,32.44,2.27
9637,337,1295,2009-01-03,0,Late,28359.4,49,574.74,14440.39,24.49
9637,266,1295,2009-01-03,0,Late,522.49,12,43.22,-236.43,16.71
13543,757,1295,2012-08-08,0,NotLate,27.83,2,9.71,-22.14,9.45
21382,595,1295,2012-01-12,0,Late,312.03,11,29.99,-66.66,5.5
13542,216,1321,2009-03-08,0,Late,3571.84,11,300.98,403.81,64.73
13542,856,1321,2009-03-08,0,NotLate,310.44,33,8.74,-90.21,8.29
15524,1169,1321,2012-05-11,0,NotLate,156.82,27,5.68,-37.62,3.6
45601,767,151,2011-09-26,0,Late,945.03,47,19.98,267.64,5.97
13927,47,151,2009-08-26,0,Late,188.05,26,6.48,-21.41,5.16
23076,928,151,2009-05-27,1,NotLate,742.21,50,14.2,122.21,5.3
35300,284,151,2010-03-02,0,NotLate,28.81,10,2.89,7.15,0.49
35300,280,151,2010-03-02,0,Late,1445.6,35,41.32,126.03,8.66
35300,860,151,2010-03-02,0,NotLate,119.03,13,8.95,29.62,2.01
42657,767,507,2011-10-03,0,Late,945.54,48,19.98,254.58,5.97
2628,1157,507,2010-10-21,0,Late,5029.216,29,218.75,-752.83,69.64
41282,869,507,2009-07-04,0,Late,916.05,39,24.92,-21.9,12.98
48357,1098,507,2009-03-28,0,NotLate,2365.43,16,150.98,619.71,13.99
2628,474,507,2010-10-21,0,Late,34.59,14,2.18,-60.13,5.0
47301,70,507,2011-07-17,0,Late,460.71,6,70.98,-231.95,35.0
55938,767,880,2012-07-02,0,NotLate,802.46,42,19.98,192.88,5.97
41861,767,1046,2010-11-26,1,Late,475.9,24,19.98,110.44,5.97
11233,769,1046,2011-08-30,0,Late,276.5,25,10.98,35.72,4.8
49575,877,1046,2010-12-16,0,NotLate,507.44,12,42.8,170.9,2.99
21859,286,1046,2011-11-18,0,NotLate,401.37,42,9.74,13.31,5.71
