productid,customerid,orderdate,sales,customer_name,product_name
69,85,23-9-2008,757.8,Hanari Carnes,Louisiana Fiery Hot Pepper Sauce
69,85,13-11-2007,252.0,Hanari Carnes,Louisiana Fiery Hot Pepper Sauce
69,86,7-5-2009,42.1,Victuailles en stock,Louisiana Fiery Hot Pepper Sauce
69,86,13-11-2007,336.0,Victuailles en stock,Louisiana Fiery Hot Pepper Sauce
70,16,11-6-2008,201.6,Consolidated Holdings,Gustaf's Knäckebröd
70,20,9-4-2009,126.0,Folies gourmandes,Gustaf's Knäckebröd
70,33,14-4-2009,84.0,Around the Horn,Gustaf's Knäckebröd
70,34,28-5-2009,735.0,Piccolo und mehr,Gustaf's Knäckebröd
70,39,9-12-2008,840.0,Mère Paillarde,Gustaf's Knäckebröd
70,43,22-11-2008,1008.0,Save-a-lot Markets,Gustaf's Knäckebröd
70,53,6-1-2009,420.0,Die Wandernde Kuh,Gustaf's Knäckebröd
70,57,16-7-2009,441.0,B's Beverages,Gustaf's Knäckebröd
70,59,2-1-2009,315.0,Ricardo Adocicados,Gustaf's Knäckebröd
70,66,23-12-2008,840.0,Magazzini Alimentari Riuniti,Gustaf's Knäckebröd
70,72,4-10-2008,504.0,Wartian Herkku,Gustaf's Knäckebröd
70,74,11-8-2009,525.0,Folk och fä HB,Gustaf's Knäckebröd
70,79,23-5-2009,1092.0,Ernst Handel,Gustaf's Knäckebröd
70,86,13-11-2007,100.8,Victuailles en stock,Gustaf's Knäckebröd
71,12,1-11-2008,78.0,Blauer See Delikatessen,Ravioli Angelo
71,15,4-7-2009,390.0,Rancho grande,Ravioli Angelo
71,21,26-8-2009,546.0,LINO-Delicateses,Ravioli Angelo
71,29,17-9-2008,97.5,Antonio Moreno Taquería,Ravioli Angelo
71,33,20-2-2009,780.0,Around the Horn,Ravioli Angelo
71,33,22-3-2008,390.0,Around the Horn,Ravioli Angelo
71,34,15-11-2008,390.0,Piccolo und mehr,Ravioli Angelo
71,40,2-4-2009,273.0,Bon app',Ravioli Angelo
71,42,15-2-2008,249.6,Bólido Comidas preparadas,Ravioli Angelo
71,43,1-8-2009,292.5,Save-a-lot Markets,Ravioli Angelo
71,57,29-10-2008,117.0,B's Beverages,Ravioli Angelo
71,59,2-6-2009,195.0,Ricardo Adocicados,Ravioli Angelo
71,60,16-5-2009,292.5,LILA-Supermercado,Ravioli Angelo
71,61,21-12-2007,31.2,Romero y tomillo,Ravioli Angelo
71,72,23-5-2008,312.0,Wartian Herkku,Ravioli Angelo
71,73,19-5-2009,292.5,Blondel père et fils,Ravioli Angelo
71,76,24-11-2007,780.0,Ottilies Käseladen,Ravioli Angelo
71,79,23-5-2009,468.0,Ernst Handel,Ravioli Angelo
71,79,5-4-2008,390.0,Ernst Handel,Ravioli Angelo
71,80,2-9-2009,390.0,HILARIÓN-Abastos,Ravioli Angelo
71,82,11-7-2009,585.0,Richter Supermarkt,Ravioli Angelo
71,86,13-11-2007,234.0,Victuailles en stock,Ravioli Angelo
71,87,13-6-2008,234.0,Toms Spezialitäten,Ravioli Angelo
72,9,9-1-2009,69.75,Great Lakes Food Market,Tofu
72,19,16-5-2008,223.2,Océano Atlántico Ltda,Tofu
72,24,12-4-2008,279.0,Hungry Coyote Import Store,Tofu
72,34,3-6-2008,651.0,Piccolo und mehr,Tofu
72,40,10-9-2009,465.0,Bon app',Tofu
72,43,7-10-2008,697.5,Save-a-lot Markets,Tofu
72,43,1-5-2008,781.2,Save-a-lot Markets,Tofu
72,44,14-2-2008,167.4,Königlich Essen,Tofu
72,45,18-7-2008,223.2,Pericles Comidas clásicas,Tofu
72,49,13-12-2008,69.75,Ana Trujillo Emparedados y helados,Tofu
72,54,16-8-2008,1627.5,Hungry Owl All-Night Grocers,Tofu
72,63,14-3-2009,372.0,Berglunds snabbköp,Tofu
72,71,24-1-2009,697.5,Frankenversand,Tofu
72,71,12-12-2008,488.25,Frankenversand,Tofu
72,72,28-3-2009,116.25,Wartian Herkku,Tofu
72,72,20-5-2008,372.0,Wartian Herkku,Tofu
72,72,23-2-2008,186.0,Wartian Herkku,Tofu
72,75,10-9-2009,23.25,Rattlesnake Canyon Grocery,Tofu
72,76,31-10-2008,348.75,Ottilies Käseladen,Tofu
72,77,30-4-2009,348.75,Que Delícia,Tofu
72,79,22-10-2008,255.75,Ernst Handel,Tofu
72,87,10-11-2007,167.4,Toms Spezialitäten,Tofu
73,2,5-6-2009,159.0,France restauration,Manjimup Dried Apples
73,12,22-7-2009,424.0,Blauer See Delikatessen,Manjimup Dried Apples
73,15,28-2-2009,371.0,Rancho grande,Manjimup Dried Apples
73,17,21-2-2009,1484.0,Gourmet Lanchonetes,Manjimup Dried Apples
73,18,20-8-2009,530.0,Franchi SpA,Manjimup Dried Apples
73,20,20-12-2008,795.0,Folies gourmandes,Manjimup Dried Apples
73,22,28-8-2009,1272.0,Bottom-Dollar Markets,Manjimup Dried Apples
73,25,11-6-2009,106.0,Wolski  Zajazd,Manjimup Dried Apples
73,32,2-5-2009,530.0,Seven Seas Imports,Manjimup Dried Apples
73,32,17-7-2008,763.2,Seven Seas Imports,Manjimup Dried Apples
73,33,9-10-2008,1060.0,Around the Horn,Manjimup Dried Apples
73,37,5-5-2009,1590.0,Simons bistro,Manjimup Dried Apples
73,38,3-5-2008,763.2,Princesa Isabel Vinhos,Manjimup Dried Apples
73,40,15-1-2009,1060.0,Bon app',Manjimup Dried Apples
73,40,1-4-2008,848.0,Bon app',Manjimup Dried Apples
73,43,7-10-2008,1060.0,Save-a-lot Markets,Manjimup Dried Apples
73,45,7-8-2009,1060.0,Pericles Comidas clásicas,Manjimup Dried Apples
73,50,16-1-2009,1060.0,Lonesome Pine Restaurant,Manjimup Dried Apples
73,51,25-7-2009,848.0,Old World Delicatessen,Manjimup Dried Apples
73,52,18-7-2009,2120.0,Godos Cocina Típica,Manjimup Dried Apples
73,54,17-10-2008,159.0,Hungry Owl All-Night Grocers,Manjimup Dried Apples
73,54,27-2-2008,2035.2,Hungry Owl All-Night Grocers,Manjimup Dried Apples
73,57,29-7-2008,127.2,B's Beverages,Manjimup Dried Apples
73,67,19-8-2009,2332.0,QUICK-Stop,Manjimup Dried Apples
73,67,1-10-2008,2544.0,QUICK-Stop,Manjimup Dried Apples
73,68,15-5-2009,318.0,Split Rail Beer & Ale,Manjimup Dried Apples
73,74,31-7-2009,530.0,Folk och fä HB,Manjimup Dried Apples
73,74,8-4-2009,1484.0,Folk och fä HB,Manjimup Dried Apples
73,74,11-10-2008,2650.0,Folk och fä HB,Manjimup Dried Apples
73,76,8-8-2009,795.0,Ottilies Käseladen,Manjimup Dried Apples
73,77,2-1-2008,84.8,Que Delícia,Manjimup Dried Apples
73,79,21-4-2009,6360.0,Ernst Handel,Manjimup Dried Apples
73,80,2-9-2009,1060.0,HILARIÓN-Abastos,Manjimup Dried Apples
73,80,31-7-2008,1060.0,HILARIÓN-Abastos,Manjimup Dried Apples
73,82,18-9-2008,318.0,Richter Supermarkt,Manjimup Dried Apples
73,83,13-3-2009,1590.0,Chop-suey Chinese,Manjimup Dried Apples
73,85,13-11-2007,1484.0,Hanari Carnes,Manjimup Dried Apples
73,86,28-5-2009,212.0,Victuailles en stock,Manjimup Dried Apples
73,87,10-11-2007,1696.0,Toms Spezialitäten,Manjimup Dried Apples
74,1,27-8-2009,210.0,Spécialités du monde,Queso Cabrales
74,9,10-9-2008,63.0,Great Lakes Food Market,Queso Cabrales
74,12,3-12-2008,294.0,Blauer See Delikatessen,Queso Cabrales
74,14,26-9-2008,210.0,Lazy K Kountry Store,Queso Cabrales
74,19,4-8-2009,630.0,Océano Atlántico Ltda,Queso Cabrales
74,22,17-7-2009,105.0,Bottom-Dollar Markets,Queso Cabrales
74,26,24-12-2008,210.0,Queen Cozinha,Queso Cabrales
74,29,17-9-2008,1050.0,Antonio Moreno Taquería,Queso Cabrales
74,29,3-4-2008,403.2,Antonio Moreno Taquería,Queso Cabrales
74,30,1-5-2009,420.0,Drachenblut Delikatessen,Queso Cabrales
74,31,10-3-2009,105.0,Eastern Connection,Queso Cabrales
74,32,11-6-2009,210.0,Seven Seas Imports,Queso Cabrales
74,32,2-5-2009,1050.0,Seven Seas Imports,Queso Cabrales
74,34,2-8-2008,252.0,Piccolo und mehr,Queso Cabrales
74,34,20-3-2008,201.6,Piccolo und mehr,Queso Cabrales
74,39,22-10-2008,315.0,Mère Paillarde,Queso Cabrales
74,44,24-9-2008,315.0,Königlich Essen,Queso Cabrales
74,45,9-9-2009,210.0,Pericles Comidas clásicas,Queso Cabrales
74,49,9-7-2009,42.0,Ana Trujillo Emparedados y helados,Queso Cabrales
74,54,3-7-2009,840.0,Hungry Owl All-Night Grocers,Queso Cabrales
74,56,11-7-2008,168.0,Comércio Mineiro,Queso Cabrales
74,58,19-6-2008,100.8,Reggiani Caseifici,Queso Cabrales
74,60,16-5-2009,420.0,LILA-Supermercado,Queso Cabrales
74,60,9-1-2008,201.6,LILA-Supermercado,Queso Cabrales
74,62,6-6-2009,525.0,Lehmanns Marktstand,Queso Cabrales
74,65,27-5-2009,315.0,Tortuga Restaurante,Queso Cabrales
74,72,4-10-2008,315.0,Wartian Herkku,Queso Cabrales
74,73,17-10-2008,735.0,Blondel père et fils,Queso Cabrales
74,74,10-6-2008,100.8,Folk och fä HB,Queso Cabrales
74,74,16-2-2008,840.0,Folk och fä HB,Queso Cabrales
74,75,23-6-2009,840.0,Rattlesnake Canyon Grocery,Queso Cabrales
74,76,14-5-2008,504.0,Ottilies Käseladen,Queso Cabrales
74,77,5-8-2009,315.0,Que Delícia,Queso Cabrales
74,79,13-2-2009,315.0,Ernst Handel,Queso Cabrales
74,79,18-6-2008,504.0,Ernst Handel,Queso Cabrales
74,80,31-7-2008,84.0,HILARIÓN-Abastos,Queso Cabrales
74,85,15-4-2009,315.0,Hanari Carnes,Queso Cabrales
74,88,9-11-2007,168.0,Vins et alcools Chevalier,Queso Cabrales
75,8,2-1-2009,522.0,Maison Dewey,Mozzarella di Giovanni
75,9,10-9-2008,313.2,Great Lakes Food Market,Mozzarella di Giovanni
75,16,11-6-2008,278.0,Consolidated Holdings,Mozzarella di Giovanni
75,19,23-7-2009,174.0,Océano Atlántico Ltda,Mozzarella di Giovanni
75,21,25-12-2008,2088.0,LINO-Delicateses,Mozzarella di Giovanni
75,22,21-3-2009,1218.0,Bottom-Dollar Markets,Mozzarella di Giovanni
75,26,10-4-2008,1167.6,Queen Cozinha,Mozzarella di Giovanni
75,31,5-8-2009,696.0,Eastern Connection,Mozzarella di Giovanni
75,37,8-10-2008,835.2,Simons bistro,Mozzarella di Giovanni
75,40,11-7-2009,556.8,Bon app',Mozzarella di Giovanni
75,43,16-7-2009,1740.0,Save-a-lot Markets,Mozzarella di Giovanni
75,43,26-11-2008,417.6,Save-a-lot Markets,Mozzarella di Giovanni
75,44,14-2-2008,1112.0,Königlich Essen,Mozzarella di Giovanni
75,46,2-5-2009,348.0,Island Trading,Mozzarella di Giovanni
75,47,6-8-2009,69.6,The Big Cheese,Mozzarella di Giovanni
75,49,9-7-2009,348.0,Ana Trujillo Emparedados y helados,Mozzarella di Giovanni
75,55,26-5-2009,522.0,Tradição Hipermercados,Mozzarella di Giovanni
75,57,19-9-2008,34.8,B's Beverages,Mozzarella di Giovanni
75,58,9-5-2009,1392.0,Reggiani Caseifici,Mozzarella di Giovanni
75,60,21-2-2008,695.0,LILA-Supermercado,Mozzarella di Giovanni
75,60,22-12-2007,83.4,LILA-Supermercado,Mozzarella di Giovanni
75,62,9-8-2008,695.0,Lehmanns Marktstand,Mozzarella di Giovanni
75,64,25-10-2008,1044.0,Morgenstern Gesundkost,Mozzarella di Giovanni
75,66,24-4-2009,1044.0,Magazzini Alimentari Riuniti,Mozzarella di Giovanni
75,67,19-8-2009,1218.0,QUICK-Stop,Mozzarella di Giovanni
75,67,25-3-2009,243.6,QUICK-Stop,Mozzarella di Giovanni
75,69,6-12-2007,556.0,White Clover Markets,Mozzarella di Giovanni
75,70,5-12-2007,111.2,GROSELLA-Restaurante,Mozzarella di Giovanni
75,71,3-5-2008,583.8,Frankenversand,Mozzarella di Giovanni
75,71,29-2-2008,695.0,Frankenversand,Mozzarella di Giovanni
75,73,10-1-2008,556.0,Blondel père et fils,Mozzarella di Giovanni
75,74,16-9-2008,835.2,Folk och fä HB,Mozzarella di Giovanni
75,75,8-12-2007,667.2,Rattlesnake Canyon Grocery,Mozzarella di Giovanni
75,79,29-4-2008,667.2,Ernst Handel,Mozzarella di Giovanni
75,82,18-9-2008,730.8,Richter Supermarkt,Mozzarella di Giovanni
75,86,4-7-2008,1112.0,Victuailles en stock,Mozzarella di Giovanni
75,88,12-12-2007,194.6,Vins et alcools Chevalier,Mozzarella di Giovanni
75,88,9-11-2007,174.0,Vins et alcools Chevalier,Mozzarella di Giovanni
76,5,23-1-2009,84.0,Wilman Kala,Singaporean Hokkien Fried Mee
76,17,21-4-2009,280.0,Gourmet Lanchonetes,Singaporean Hokkien Fried Mee
76,17,6-1-2009,280.0,Gourmet Lanchonetes,Singaporean Hokkien Fried Mee
76,22,6-8-2008,224.0,Bottom-Dollar Markets,Singaporean Hokkien Fried Mee
76,29,4-6-2009,280.0,Antonio Moreno Taquería,Singaporean Hokkien Fried Mee
76,35,8-7-2009,140.0,La maison d'Asie,Singaporean Hokkien Fried Mee
76,38,13-8-2009,196.0,Princesa Isabel Vinhos,Singaporean Hokkien Fried Mee
76,39,22-2-2008,112.0,Mère Paillarde,Singaporean Hokkien Fried Mee
76,40,15-1-2009,420.0,Bon app',Singaporean Hokkien Fried Mee
76,43,11-8-2009,336.0,Save-a-lot Markets,Singaporean Hokkien Fried Mee
76,43,18-6-2009,350.0,Save-a-lot Markets,Singaporean Hokkien Fried Mee
76,48,26-1-2008,67.2,Du monde entier,Singaporean Hokkien Fried Mee
76,49,13-12-2008,70.0,Ana Trujillo Emparedados y helados,Singaporean Hokkien Fried Mee
76,51,29-1-2009,560.0,Old World Delicatessen,Singaporean Hokkien Fried Mee
76,54,29-8-2008,280.0,Hungry Owl All-Night Grocers,Singaporean Hokkien Fried Mee
76,54,25-1-2008,22.4,Hungry Owl All-Night Grocers,Singaporean Hokkien Fried Mee
76,61,14-8-2009,56.0,Romero y tomillo,Singaporean Hokkien Fried Mee
76,66,10-5-2008,448.0,Magazzini Alimentari Riuniti,Singaporean Hokkien Fried Mee
76,67,7-8-2009,560.0,QUICK-Stop,Singaporean Hokkien Fried Mee
76,67,28-5-2009,588.0,QUICK-Stop,Singaporean Hokkien Fried Mee
76,67,7-11-2008,1400.0,QUICK-Stop,Singaporean Hokkien Fried Mee
76,67,11-3-2008,100.8,QUICK-Stop,Singaporean Hokkien Fried Mee
76,79,21-4-2009,168.0,Ernst Handel,Singaporean Hokkien Fried Mee
76,79,22-10-2008,392.0,Ernst Handel,Singaporean Hokkien Fried Mee
76,80,12-8-2008,420.0,HILARIÓN-Abastos,Singaporean Hokkien Fried Mee
76,83,26-3-2009,392.0,Chop-suey Chinese,Singaporean Hokkien Fried Mee
76,84,25-8-2009,420.0,Suprêmes délices,Singaporean Hokkien Fried Mee
76,84,11-4-2009,28.0,Suprêmes délices,Singaporean Hokkien Fried Mee
76,84,9-7-2008,560.0,Suprêmes délices,Singaporean Hokkien Fried Mee
76,88,9-11-2007,98.0,Vins et alcools Chevalier,Singaporean Hokkien Fried Mee
